IE_XML_ID	IE_NAME	IE_ID	IE_ACTIVE	IE_ACTIVE_FROM	IE_ACTIVE_TO	IE_PREVIEW_PICTURE	IE_PREVIEW_TEXT	IE_PREVIEW_TEXT_TYPE	IE_DETAIL_PICTURE	IE_DETAIL_TEXT	IE_DETAIL_TEXT_TYPE	IE_CODE	IE_SORT	IE_TAGS	IP_PROP85	IP_PROP95	IP_PROP96	IP_PROP97	IP_PROP43	IP_PROP44	IP_PROP45	IP_PROP46	IP_PROP47	IP_PROP50	IP_PROP107	IP_PROP59	IP_PROP105	IP_PROP102	IP_PROP99	IP_PROP130	IP_PROP124	IP_PROP114	IP_PROP134	IP_PROP132	IP_PROP139	IP_PROP110	IP_PROP98	IP_PROP51	IP_PROP111	IP_PROP106	IP_PROP60	IP_PROP137	IP_PROP127	IP_PROP129	IP_PROP135	IP_PROP136	IP_PROP126	IP_PROP128	IP_PROP112	IP_PROP100	IP_PROP131	IP_PROP103	IP_PROP101	IP_PROP104	IP_PROP52	IP_PROP93	IP_PROP125	IP_PROP133	IP_PROP138	IP_PROP108	IC_GROUP0	IC_GROUP1	IC_GROUP2
63827	Термошкаф  T-6060350-150	63827	Y					text	/upload/iblock/d23/d23fbba1efd3938a56f11949c4287017.png		html	T-6060350-150	500			600	600	350	itprom				T-6060350-150		Есть	542		Есть	Простая									/upload/iblock/df3/df3b06285246b4870afe9353ca6c6462.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63827	Термошкаф  T-6060350-150	63827	Y					text	/upload/iblock/d23/d23fbba1efd3938a56f11949c4287017.png		html	T-6060350-150	500			600	600	350	itprom				T-6060350-150		Есть	542		Есть	Простая									/upload/iblock/11d/11d70903ecbae5a4282c3d2d6c1af36b.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/1f7/1f709de19950a342c6838d1f0d4d1dd9.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/9e7/9e7b6c22b10b4857d31d4bb9540c1514.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/b29/b297bfe751b30a470e7998e311a3591c.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/b0d/b0d94c2e3052badb834099dd6b0c5bcc.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/960/9606685baad963caedd488dc0d326c60.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/2cd/2cd16529ab033c4451bff92b420bd649.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/fed/feda89002b7d176852925536b81d362c.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63828	Термошкаф  T-6076350-250	63828	Y					text	/upload/iblock/553/553173013f5da9ba9df3edb89287ef91.png		html	T-6076350-250	500			600	760	350	itprom				T-6076350-250		Есть	545		Есть	Простая									/upload/iblock/4b4/4b4e0287c315d4f55809ee1f5857f5f4.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/cf6/cf637d4ebf3c5fa9a5aa5b136560e20a.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/bed/bed3ee4f340ab27addd0258c7e690d0c.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/8db/8db6a8d32668d474760de74aff29a88d.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/e0b/e0b77d889ea2f00783afea393734e588.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/682/68216911b276932ceaac79b9861e15b8.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/ea5/ea5905b9f2fae7fab8f67cdfe3b224ee.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/4dd/4dd502fb81d8abb047a737f9ac7098a0.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63829	Термошкаф  T-4060400-150	63829	Y					text	/upload/iblock/230/2309f61d3c66019d59fe6df4624df489.png		html	T-4060400-150	500			400	600	400	itprom				T-4060400-150		Есть	518		Есть	Простая									/upload/iblock/0cc/0ccb5bda5e235038e2e2ba6df88e3fa0.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/8a8/8a83aa6762a126c15394cb5eb4ce2b13.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/5d6/5d6744decde84dfc5abdd6b3515e13ad.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/923/923cd7adfa82e1abf4b201ae5f3eb402.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/f0c/f0ca221ab4b1cbf17f71515d64a241a8.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/2bb/2bb02b77244157872d92c45e2036f8a5.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/5ca/5ca35e756b0d4e6ab41bef1801e6fb10.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63830	Термошкаф  T-6060400-150	63830	Y					text	/upload/iblock/6be/6be9b6213af02324a854ee88324b6aa2.png		html	T-6060400-150	500			600	600	400	itprom				T-6060400-150		Есть	543		Есть	Простая									/upload/iblock/864/86418e1d41986efb3db270201bff0371.png	IP55	Есть									150	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/fa3/fa3bc89214d13dab243c59923f09611d.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/c41/c41779817e5e16df09195350abe73e83.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/5c3/5c38db55d77a1b0ad88d8d56815a99e5.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/38a/38aff21326b1b0ed97d9def5bfe90957.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/852/8520270a9737b1ac61ca791bb00fd5ba.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/69f/69f4e02444375a83fb74eb66764e2ff3.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/e9b/e9b9c348714b585ccbfa4cbdd233efb8.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63831	Термошкаф  T-6080400-250	63831	Y					text	/upload/iblock/80f/80f265aac99809d6d1ab28f01f5fb00b.png		html	T-6080400-250	500			600	800	400	itprom				T-6080400-250		Есть	548		Есть	Простая							Панель основания	Есть	/upload/iblock/a97/a97faf624b55d84ef9554eb008e6868a.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/f10/f107c739f1b1db5a80d0e632d1a99769.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/ef6/ef61e369df0a77e8d5a349a93e50daf9.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/662/6623819d141a6b419c21e4729b3fd909.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/c2e/c2e6519da7496ff8d5c6ca768b4b28e1.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/704/7043b5e39e6f7cdeca7b4ab278aad683.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/8b1/8b1e636eed3f87d21b647f047c9ceee7.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
63832	Термошкаф  T-60100400-250	63832	Y					text	/upload/iblock/242/2424974354a31e2e20aec046e7b910a7.png		html	T-60100400-250	500			600	1000	400	itprom				T-60100400-250		Есть	526		Есть	Простая							Панель основания	Есть	/upload/iblock/6a0/6a08bd528ef2d8fdd6859c68f9611fae.png	IP55	Есть									250	Есть		Есть	Есть	Есть		Серия T				Есть	Термошкафы ITProm	Серия T	
